,Filepath,Label
10479,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1282.png,Moderate
10480,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild303.png,Mild
10481,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr761.png,Proliferate_DR
10482,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1600.png,Mild
10483,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1685.png,Severe
10484,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr650.png,Proliferate_DR
10485,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2950.png,Proliferate_DR
10486,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1904.png,Proliferate_DR
10487,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2107.png,Proliferate_DR
10488,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2340.png,Moderate
10489,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild682.png,Mild
10490,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr455.png,Proliferate_DR
10491,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0daddc45d832.png,No_DR
10492,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2391.png,Mild
10493,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1718.png,Mild
10494,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2323.png,Moderate
10495,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr657.png,Proliferate_DR
10496,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1796.png,Severe
10497,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2850.png,Proliferate_DR
10498,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1137.png,Mild
10499,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1245.png,Moderate
10500,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6e092caa065f.png,No_DR
10501,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2955.png,Proliferate_DR
10502,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1772.png,Moderate
10503,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1158.png,Proliferate_DR
10504,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2871.png,Proliferate_DR
10505,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2160.png,Proliferate_DR
10506,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr467.png,Proliferate_DR
10507,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\f0860c21533b.png,No_DR
10508,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1505.png,Severe
10509,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe936.png,Severe
10510,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2017.png,Severe
10511,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\9e2a8135f471.png,No_DR
10512,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ae5d31979f19.png,No_DR
10513,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2270.png,Mild
10514,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\69c4cbb630de.png,No_DR
10515,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr973.png,Proliferate_DR
10516,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\7a77c3eb468c.png,No_DR
10517,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate742.png,Moderate
10518,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild894.png,Mild
10519,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0e0003ddd8df.png,No_DR
10520,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2446.png,Severe
10521,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2444.png,Severe
10522,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate436.png,Moderate
10523,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2216.png,Mild
10524,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild871.png,Mild
10525,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1987.png,Moderate
10526,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1442.png,Proliferate_DR
10527,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1264.png,Mild
10528,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2213.png,Moderate
10529,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe255.png,Severe
10530,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr242.png,Proliferate_DR
10531,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr84.png,Proliferate_DR
10532,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild407.png,Mild
10533,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1831.png,Severe
10534,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild477.png,Mild
10535,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2715.png,Severe
10536,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate703.png,Moderate
10537,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\369229040a34.png,No_DR
10538,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1637.png,Proliferate_DR
10539,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2697.png,Moderate
10540,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild568.png,Mild
10541,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate677.png,Moderate
10542,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\9f285b3e57ed.png,No_DR
10543,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2313.png,Proliferate_DR
10544,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2667.png,Moderate
10545,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2421.png,Mild
10546,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1409ab48175a.png,No_DR
10547,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1222.png,Mild
10548,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate817.png,Moderate
10549,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2903.png,Severe
10550,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr660.png,Proliferate_DR
10551,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\32ed318235b8.png,No_DR
10552,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4eabad7948cf.png,No_DR
10553,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr637.png,Proliferate_DR
10554,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe148.png,Severe
10555,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2268.png,Severe
10556,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe630.png,Severe
10557,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c18a006f7f1d.png,No_DR
10558,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2097.png,Mild
10559,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate946.png,Moderate
10560,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2923.png,Severe
10561,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1381.png,Severe
10562,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe717.png,Severe
10563,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2017.png,Mild
10564,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2428.png,Mild
10565,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\15c24478ac72.png,No_DR
10566,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr152.png,Proliferate_DR
10567,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild353.png,Mild
10568,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1712.png,Proliferate_DR
10569,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2067.png,Proliferate_DR
10570,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1530.png,Moderate
10571,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1176.png,Proliferate_DR
10572,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2943.png,Moderate
10573,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1287.png,Mild
10574,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr167.png,Proliferate_DR
10575,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2021.png,Severe
10576,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\bf7b4eae7ad0.png,No_DR
10577,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1951.png,Severe
10578,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe33.png,Severe
10579,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\e0d229db881a.png,No_DR
10580,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\bd06028eb7dd.png,No_DR
10581,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2152.png,Moderate
10582,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate717.png,Moderate
10583,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr747.png,Proliferate_DR
10584,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1228.png,Severe
10585,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2422.png,Mild
10586,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2642.png,Moderate
10587,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\720b5f62ce80.png,No_DR
10588,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2214.png,Proliferate_DR
10589,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate433.png,Moderate
10590,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2092.png,Proliferate_DR
10591,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1605.png,Moderate
10592,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2380.png,Severe
10593,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2355.png,Severe
10594,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2095.png,Mild
10595,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2370.png,Proliferate_DR
10596,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2901.png,Mild
10597,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1421.png,Mild
10598,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\fc782722a50c.png,No_DR
10599,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1242.png,Proliferate_DR
10600,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\152db3de8120.png,No_DR
10601,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1292.png,Severe
10602,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1770.png,Severe
10603,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2423.png,Severe
10604,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1235.png,Proliferate_DR
10605,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2110.png,Proliferate_DR
10606,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1112.png,Moderate
10607,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr932.png,Proliferate_DR
10608,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2518.png,Severe
10609,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2268.png,Moderate
10610,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2635.png,Severe
10611,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c1437a7a52c9.png,No_DR
10612,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\840a06a9c690.png,No_DR
10613,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1243.png,Severe
10614,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\bab776139279.png,No_DR
10615,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1818.png,Severe
10616,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe286.png,Severe
10617,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2796.png,Mild
10618,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\65f5d2a6eb7e.png,No_DR
10619,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\12058bbb8299.png,No_DR
10620,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild158.png,Mild
10621,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1550.png,Moderate
10622,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr730.png,Proliferate_DR
10623,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2290.png,Moderate
10624,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate62.png,Moderate
10625,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1840.png,Proliferate_DR
10626,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr740.png,Proliferate_DR
10627,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2583.png,Severe
10628,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1224.png,Severe
10629,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr146.png,Proliferate_DR
10630,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1812.png,Proliferate_DR
10631,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2717.png,Mild
10632,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate101.png,Moderate
10633,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr892.png,Proliferate_DR
10634,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ffd97f8cd5aa.png,No_DR
10635,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild288.png,Mild
10636,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1370.png,Severe
10637,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\a0445785e2f7.png,No_DR
